DateTime,LE,H,NETRAD,G,LE_measured_flag,H_measured_flag,SW_IN,TA,RH,VPD,PA,GPP,P,WS,USTAR,SWC
2018-01-04 23:00,-4.25,1.71,1.18,0.41,0,1,0.0,14.89,89.0,0.186,100.14,0.0,0.0,0.15,0.017,28.81
2018-01-04 23:30,-5.94,-12.91,-35.08,0.4,1,1,0.0,14.37,91.0,0.147,100.12,0.0,0.0,0.67,0.085,28.8
2018-01-05 00:00,-5.19,14.21,-36.92,-1.41,0,1,0.0,13.51,95.4,0.071,100.09,0.0,0.0,0.8,0.137,28.8
2018-01-05 00:30,-4.45,8.49,-31.83,-2.48,0,1,0.0,13.38,95.0,0.077,100.08,0.0,0.0,0.66,0.098,28.81
2018-01-05 01:00,-3.7,4.56,-15.36,-2.99,0,1,0.0,12.61,97.2,0.041,100.07,0.0,0.0,0.65,0.104,28.8
2018-01-05 01:30,-2.96,0.98,-9.37,-2.5,0,1,0.0,12.68,98.8,0.018,100.1,0.0,0.0,0.46,0.064,28.8
2018-01-05 02:00,-2.22,0.71,-16.2,-2.26,0,1,0.0,12.59,97.8,0.032,100.11,0.0,0.0,0.86,0.065,28.81
2018-01-05 02:30,-1.47,-5.48,-24.44,-2.26,1,1,0.0,12.67,99.2,0.012,100.09,0.0,0.0,0.86,0.052,28.8
2018-01-05 03:00,-3.53,-4.53,-25.68,-2.57,1,1,0.0,12.86,97.8,0.033,100.1,0.0,0.0,0.58,0.072,28.8
2018-01-05 03:30,-2.33,-8.12,-31.5,-3.05,1,1,0.0,13.02,96.5,0.052,100.12,0.0,0.0,0.54,0.088,28.8
2018-01-05 04:00,0.87,5.6,-26.13,-3.61,0,1,0.0,13.47,92.8,0.111,100.12,0.0,0.0,0.69,0.075,28.8
2018-01-05 04:30,-1.47,-2.81,-13.58,-2.96,0,1,0.0,13.4,92.2,0.12,100.12,0.0,0.0,0.77,0.028,28.8
2018-01-05 05:00,-0.5,-3.47,-21.41,-2.29,1,1,0.0,13.48,91.9,0.125,100.12,0.0,0.0,0.65,0.043,28.8
2018-01-05 05:30,-6.1,-3.14,-29.12,-2.74,0,1,0.0,13.67,89.0,0.172,100.12,0.0,0.0,0.47,0.072,28.8
2018-01-05 06:00,-0.19,-2.7,-29.53,-3.89,1,1,0.0,13.16,92.0,0.121,100.11,0.0,0.0,0.92,0.042,28.8
2018-01-05 06:30,-0.73,-12.01,-18.7,-3.75,1,1,,13.32,91.9,0.124,100.12,0.0,0.0,0.91,0.078,28.8
2018-01-05 07:00,-1.53,-12.93,-27.18,-2.87,1,1,1.5,13.97,88.4,0.185,100.11,0.0,0.0,0.66,0.086,28.8
2018-01-05 07:30,-0.42,-4.8,-18.82,-2.28,1,1,13.0,14.6,85.0,0.249,100.16,1.042,0.0,0.45,0.092,28.8
2018-01-05 08:00,2.9,-4.55,-4.09,-2.02,1,1,47.8,15.19,82.3,0.305,100.19,2.093,0.0,0.27,0.044,28.8
2018-01-05 08:30,20.0,1.45,51.09,-0.1,1,1,139.4,16.08,81.5,0.338,100.23,3.09,0.0,0.72,0.096,28.8
2018-01-05 09:00,39.31,11.41,44.97,2.04,1,1,140.1,16.9,77.3,0.436,100.24,5.084,0.0,1.19,0.174,28.79
2018-01-05 09:30,58.44,22.66,134.19,4.57,1,1,257.6,18.1,71.9,0.584,100.28,5.075,0.0,1.69,0.257,28.79
2018-01-05 10:00,74.28,61.06,174.33,7.22,1,1,309.4,18.49,69.5,0.648,100.32,7.856,0.0,1.76,0.249,28.78
2018-01-05 10:30,62.12,57.08,222.59,10.46,1,1,364.5,19.42,65.2,0.784,100.31,5.665,0.0,2.22,0.317,28.78
2018-01-05 11:00,53.57,51.09,208.21,12.32,1,1,368.6,19.64,65.0,0.8,100.29,5.865,0.0,1.93,0.266,28.78
2018-01-05 11:30,55.18,34.95,156.01,13.07,1,1,277.9,19.86,63.1,0.855,100.25,4.551,0.0,1.77,0.242,28.78
2018-01-05 12:00,44.53,41.44,187.67,13.82,1,1,289.2,20.23,61.1,0.922,100.22,5.062,0.0,1.77,0.172,28.78
2018-01-05 12:30,91.13,50.97,165.35,14.42,1,1,255.3,20.39,60.0,0.958,100.2,6.464,0.0,2.46,0.326,28.78
2018-01-05 13:00,-10.71,31.27,161.14,14.02,1,1,243.2,20.15,59.7,0.95,100.18,5.866,0.0,2.18,0.284,28.76
2018-01-05 13:30,79.5,6.72,122.61,13.46,1,1,188.0,19.55,65.8,0.778,100.17,5.482,0.0,2.2,0.226,28.76
2018-01-05 14:00,17.3,25.26,85.49,12.12,1,1,135.6,18.71,70.9,0.628,100.16,5.143,0.0,1.74,0.186,28.77
2018-01-05 14:30,0.18,16.31,64.02,11.23,1,1,112.1,17.38,86.1,0.276,100.18,4.897,0.0,1.96,0.201,28.76
2018-01-05 15:00,16.54,9.82,26.99,9.6,1,1,62.8,16.7,88.6,0.217,100.2,4.733,0.0,1.56,0.222,28.76
2018-01-05 15:30,-5.26,2.97,10.02,7.66,1,1,37.1,15.98,95.5,0.082,100.2,4.565,0.0,1.35,0.155,28.76
2018-01-05 16:00,3.04,-3.64,-1.43,6.14,1,1,17.8,15.57,97.3,0.048,100.21,4.321,0.0,1.06,0.101,28.76
2018-01-05 16:30,6.23,-4.93,-10.59,4.78,1,1,2.3,15.36,97.8,0.038,100.21,3.974,0.0,0.92,0.105,28.76
2018-01-05 17:00,0.68,-2.05,0.0,,0,1,0.0,14.91,99.1,0.015,100.22,0.0,0.76,0.67,0.103,28.76
2018-01-05 17:30,0.21,-7.59,-10.13,2.45,0,0,0.0,14.62,75.2,0.088,100.22,0.0,0.0,0.46,0.062,28.75
2018-01-05 18:00,0.06,-3.8,-8.26,1.75,0,0,0.0,14.35,77.6,0.125,100.23,0.0,0.0,0.19,0.065,28.76
2018-01-05 18:30,0.09,-5.4,-6.95,0.79,0,0,0.0,14.11,79.1,0.229,100.23,0.0,0.0,0.33,0.073,28.75
2018-01-05 19:00,0.12,-9.31,-8.26,0.16,0,0,0.0,13.91,83.0,0.187,100.21,0.0,0.0,0.56,0.06,28.77
2018-01-05 19:30,0.01,-10.9,-3.02,-0.67,0,0,0.0,13.72,86.0,0.157,100.2,0.0,0.0,0.43,0.062,28.78
2018-01-05 20:00,-0.34,-9.08,-1.61,-0.56,0,0,0.0,13.78,88.2,0.14,100.19,0.0,0.0,0.08,0.06,28.77
2018-01-05 20:30,-0.96,-10.43,,0.04,0,0,0.0,13.69,90.7,0.117,100.19,0.0,0.25,0.44,0.037,28.77
2018-01-05 21:00,-1.54,-13.1,-0.61,0.35,0,0,0.0,13.72,92.0,0.119,100.21,0.0,0.0,0.32,0.053,28.79
2018-01-05 21:30,-0.8,-8.39,-0.21,0.37,0,0,0.0,13.71,93.5,0.209,100.23,0.0,0.0,1.71,0.158,28.8
2018-01-05 22:00,-2.15,-10.66,,0.19,0,0,0.0,12.98,92.0,0.174,100.27,0.0,1.27,1.76,0.175,28.8
2018-01-05 22:30,-0.12,-7.12,,-0.14,0,0,0.0,12.68,94.6,0.201,100.28,0.0,0.51,1.76,0.195,28.8
2018-01-05 23:00,0.42,-8.09,,-0.57,0,0,0.0,12.26,96.0,0.182,100.29,0.0,0.76,1.49,0.118,28.83
2018-01-05 23:30,0.98,-10.25,-4.09,-1.25,0,0,0.0,11.96,96.2,0.117,100.29,0.0,0.76,1.06,0.107,28.88
2018-01-06 00:00,2.31,-15.82,-4.6,-1.5,0,0,0.0,11.83,96.9,0.112,100.26,0.0,0.76,0.74,0.104,28.92
2018-01-06 00:30,1.91,-14.46,-5.81,-1.55,0,0,0.0,11.66,97.5,0.094,100.24,0.0,0.51,1.29,0.1,29.01
2018-01-06 01:00,1.3,-15.3,-6.12,-2.19,0,0,0.0,11.37,98.0,0.068,100.25,0.0,0.76,1.47,0.093,29.12
2018-01-06 01:30,1.0,-8.98,-6.64,-2.67,0,0,0.0,11.03,98.4,0.067,100.25,0.0,1.27,0.54,0.093,29.24
2018-01-06 02:00,0.11,-11.13,-7.05,-3.35,0,0,0.0,10.81,98.8,0.089,100.28,0.0,0.76,0.44,0.156,29.43
2018-01-06 02:30,-0.39,-12.89,-8.61,-3.38,0,0,0.0,10.59,99.2,0.048,100.24,0.0,0.76,1.27,0.118,29.68
2018-01-06 03:00,-0.07,-4.47,-6.75,-3.94,0,1,0.0,10.52,99.8,0.003,100.17,0.0,0.0,1.12,0.105,30.04
2018-01-06 03:30,1.51,-4.3,-6.13,-4.13,0,0,0.0,10.65,99.8,0.001,100.15,0.0,0.0,0.71,0.195,30.44
2018-01-06 04:00,3.76,-4.12,-6.75,-4.04,0,0,0.0,10.85,99.8,0.003,100.18,0.0,0.0,0.9,0.105,30.8
2018-01-06 04:30,3.74,-0.94,-7.16,-4.13,0,0,0.0,10.71,99.8,0.003,100.22,0.0,0.25,0.62,0.087,31.11
2018-01-06 05:00,1.99,0.08,-6.13,-4.13,0,0,0.0,10.56,99.7,0.003,100.22,0.0,0.25,1.06,0.085,31.32
2018-01-06 05:30,0.93,-0.67,-6.02,-4.13,0,0,0.0,10.08,99.7,0.004,100.2,0.0,0.0,1.26,0.159,31.48
2018-01-06 06:00,0.76,-3.42,-6.44,-4.48,0,1,0.0,10.07,99.7,0.004,100.22,0.0,0.0,1.35,0.183,31.64
2018-01-06 06:30,-0.9,-3.42,0.0,,0,0,,10.14,99.7,0.116,100.21,0.0,0.0,0.95,0.213,31.76
2018-01-06 07:00,-3.01,-3.41,-4.53,-4.58,0,0,2.0,10.31,99.8,0.15,100.22,0.0,0.0,0.75,0.112,31.86
2018-01-06 07:30,-0.93,-3.4,0.6,-4.49,0,1,7.2,10.48,99.8,0.003,100.23,1.414,0.0,0.88,0.143,31.92
2018-01-06 08:00,6.76,2.99,33.77,-4.12,0,1,47.4,10.63,97.6,0.031,100.24,2.282,0.0,0.95,0.093,32.0
2018-01-06 08:30,22.02,-6.11,50.71,-3.44,0,1,66.3,10.73,98.1,0.024,100.25,2.953,0.0,0.99,0.112,32.04
2018-01-06 09:00,37.21,21.14,140.52,-4.15,0,1,179.7,10.94,97.0,0.039,100.27,4.72,0.0,1.1,0.081,32.07
2018-01-06 09:30,55.83,42.49,240.18,-2.79,0,1,297.0,12.0,91.0,0.126,100.3,4.033,0.0,1.58,0.167,32.12
2018-01-06 10:00,49.36,46.2,355.09,0.34,0,1,442.9,12.64,84.2,0.231,100.35,8.097,0.0,1.74,0.154,32.14
2018-01-06 10:30,78.89,78.54,355.75,2.79,1,1,502.5,13.31,78.6,0.327,100.38,9.137,0.0,0.56,0.176,32.15
2018-01-06 11:00,185.18,109.55,308.85,4.85,1,1,533.8,14.37,70.7,0.479,100.38,11.201,0.0,0.81,0.21,32.17
2018-01-06 11:30,117.23,119.39,312.45,7.02,1,1,544.4,14.49,68.1,0.527,100.32,6.688,0.0,1.08,0.17,32.19
2018-01-06 12:00,77.47,113.84,311.87,8.25,1,1,547.2,14.92,67.1,0.558,100.27,5.633,0.0,0.86,0.209,32.19
2018-01-06 12:30,92.89,105.04,296.66,8.72,1,1,532.2,15.42,62.4,0.658,100.25,6.331,0.0,1.05,0.097,32.2
2018-01-06 13:00,116.66,127.49,272.74,8.87,1,1,506.1,16.02,59.2,0.741,100.22,6.875,0.0,1.39,0.279,32.22
2018-01-06 13:30,88.19,107.57,239.84,8.64,1,1,466.6,16.44,58.2,0.781,100.18,6.304,0.0,1.75,0.266,32.19
2018-01-06 14:00,54.82,77.12,192.2,8.43,1,1,409.7,16.54,56.6,0.817,100.17,5.497,0.0,1.34,0.22,32.19
2018-01-06 14:30,64.44,72.13,136.1,7.59,1,1,340.1,16.93,55.1,0.866,100.17,4.843,0.0,1.43,0.164,32.19
2018-01-06 15:00,37.33,39.91,71.07,6.54,1,1,253.9,16.45,57.4,0.796,100.17,4.033,0.0,1.35,0.223,32.19
2018-01-06 15:30,31.2,17.01,9.53,4.73,1,1,173.1,16.1,59.4,0.742,100.19,3.72,0.0,1.77,0.176,32.19
2018-01-06 16:00,14.51,1.07,-48.76,2.62,1,1,88.5,15.02,67.5,0.555,100.18,3.408,0.0,1.38,0.17,32.19
2018-01-06 16:30,-0.55,-5.14,-77.1,-0.71,1,1,22.4,13.73,71.8,0.443,100.17,2.943,0.0,0.83,0.043,32.19
2018-01-06 17:00,2.22,7.09,0.0,,0,1,0.0,12.31,77.2,0.326,100.17,0.0,0.0,0.64,0.055,32.19
2018-01-06 17:30,-1.14,3.84,-68.67,-9.08,0,1,0.0,10.19,87.0,0.162,100.19,0.0,0.0,0.79,0.035,32.19
2018-01-06 18:00,-1.96,-1.17,-66.98,-11.29,0,1,0.0,8.83,95.2,0.054,100.21,0.0,0.0,0.88,0.08,32.19
2018-01-06 18:30,-1.12,2.82,-55.89,-12.55,0,1,0.0,8.82,97.3,0.031,100.25,0.0,0.0,0.82,0.041,32.17
2018-01-06 19:00,-0.94,11.0,-44.44,-13.97,0,1,0.0,8.06,98.2,0.019,100.28,0.0,0.0,0.88,0.095,32.17
2018-01-06 19:30,0.05,37.16,-38.25,-14.45,0,1,0.0,7.59,99.4,0.006,100.29,0.0,0.0,1.12,0.116,32.17
2018-01-06 20:00,0.76,15.48,-34.0,-14.26,0,0,0.0,7.54,99.7,0.182,100.29,0.0,0.0,1.04,0.093,32.17
2018-01-06 20:30,1.32,-6.2,-28.1,-14.17,0,1,0.0,7.63,100.0,0.0,100.3,0.0,0.0,0.93,0.057,32.17
2018-01-06 21:00,5.0,2.68,-25.84,-14.41,0,1,0.0,7.37,99.5,0.005,100.29,0.0,0.0,1.0,0.089,32.16
2018-01-06 21:30,1.53,-5.36,-23.67,-14.76,0,0,0.0,7.29,98.4,0.095,100.28,0.0,0.0,1.17,0.104,32.16
2018-01-06 22:00,3.57,-14.6,-22.04,-14.6,0,0,0.0,6.39,98.1,0.102,100.26,0.0,0.0,1.13,0.13,32.17
2018-01-06 22:30,3.15,-10.87,-21.6,-14.83,0,0,0.0,6.77,97.9,0.039,100.24,0.0,0.0,1.33,0.084,32.15
2018-01-06 23:00,3.33,-8.56,-21.92,-14.13,0,0,0.0,6.98,97.8,0.091,100.22,0.0,0.0,1.34,0.103,32.14
2018-01-06 23:30,0.81,-6.66,-20.15,-13.79,0,0,0.0,6.69,97.8,0.093,100.21,0.0,0.0,1.19,0.076,32.14
2018-01-07 00:00,3.32,-7.92,-19.64,-14.34,0,0,0.0,6.4,97.8,0.091,100.2,0.0,0.0,1.33,0.095,32.13
2018-01-07 00:30,6.32,-6.75,-18.39,-13.77,0,0,0.0,6.39,97.8,0.087,100.19,0.0,0.0,1.07,0.074,32.12
2018-01-07 01:00,1.84,-5.6,-17.26,-14.17,0,0,0.0,6.42,97.9,0.082,100.19,0.0,0.0,1.24,0.075,32.12
2018-01-07 01:30,2.8,-5.9,-17.88,-13.77,0,0,0.0,6.5,97.8,0.077,100.19,0.0,0.0,1.11,0.077,32.11
2018-01-07 02:00,2.27,-5.79,-16.23,-13.75,0,0,0.0,6.39,97.7,0.07,100.21,0.0,0.0,1.18,0.108,32.11
2018-01-07 02:30,0.95,-8.77,-17.05,-13.31,0,0,0.0,6.12,97.5,0.062,100.21,0.0,0.0,0.99,0.085,32.11
2018-01-07 03:00,1.52,-6.44,-16.32,-13.91,0,0,0.0,6.27,97.1,0.051,100.19,0.0,0.0,0.99,0.066,32.09
2018-01-07 03:30,0.16,-10.39,-16.74,-13.83,0,0,0.0,6.62,96.5,0.053,100.18,0.0,0.0,1.22,0.13,32.08
2018-01-07 04:00,-3.56,-35.85,-18.1,-13.44,1,1,0.0,6.65,95.9,0.04,100.16,0.0,0.0,1.45,0.128,32.08
2018-01-07 04:30,-3.47,-30.57,-18.4,-13.33,1,1,0.0,6.53,94.6,0.052,100.14,0.0,0.0,1.3,0.121,32.08
2018-01-07 05:00,-3.48,-26.81,-17.99,-13.33,1,1,0.0,6.47,92.9,0.069,100.14,0.0,0.0,1.39,0.131,32.08
2018-01-07 05:30,-1.02,-17.65,-18.29,-13.23,1,1,0.0,6.19,92.8,0.068,100.11,0.0,0.0,1.04,0.097,32.07
2018-01-07 06:00,-0.31,-8.2,-17.98,-13.31,1,1,0.0,6.11,91.4,0.081,100.11,0.0,0.0,1.27,0.071,32.07
2018-01-07 06:30,0.78,-4.18,0.0,,1,1,,6.09,89.8,0.096,100.13,0.0,0.0,0.65,0.083,32.07
2018-01-07 07:00,-0.05,-27.2,-18.44,-13.75,1,1,1.8,5.99,88.1,0.111,100.14,0.0,0.0,1.21,0.135,32.06
2018-01-07 07:30,5.94,-11.94,-7.06,-13.36,1,1,33.1,6.25,87.1,0.123,100.14,1.21,0.0,1.05,0.122,32.05
2018-01-07 08:00,11.17,-3.06,-3.47,-11.52,1,1,65.9,6.52,87.1,0.125,100.16,1.482,0.0,0.61,0.102,32.05
2018-01-07 08:30,20.01,6.17,13.48,-9.61,1,1,98.8,7.04,89.5,0.105,100.18,1.833,0.0,0.38,0.074,32.05
2018-01-07 09:00,33.82,15.51,77.25,-7.44,1,1,118.4,8.02,88.0,0.129,100.21,2.164,0.0,0.42,0.027,32.05
2018-01-07 09:30,50.76,23.09,88.92,-4.36,1,1,125.2,9.24,86.7,0.155,100.21,2.511,0.0,0.83,0.125,32.03
2018-01-07 10:00,44.87,11.23,75.78,-1.93,1,1,109.3,10.69,82.4,0.226,100.21,3.187,0.0,0.7,0.083,32.04
2018-01-07 10:30,33.44,11.79,79.87,-0.05,1,1,114.9,11.64,80.8,0.263,100.19,3.266,0.0,0.19,0.093,32.04
2018-01-07 11:00,43.96,4.47,65.83,1.5,1,1,98.0,12.26,77.7,0.318,100.18,3.479,0.0,0.86,0.095,32.03
2018-01-07 11:30,23.32,13.59,78.16,2.43,1,1,114.3,11.8,88.7,0.156,100.14,3.139,0.0,0.91,0.063,32.02
2018-01-07 12:00,68.85,23.54,108.32,3.47,1,1,165.0,12.66,82.8,0.252,100.08,3.304,0.0,0.86,0.141,32.03
2018-01-07 12:30,49.03,22.95,107.26,4.55,1,1,166.5,13.59,73.8,0.408,100.06,4.311,0.0,0.64,0.11,32.02
2018-01-07 13:00,30.16,21.47,96.2,5.06,1,1,180.8,13.96,71.8,0.449,100.01,3.673,0.0,0.42,0.122,32.02
2018-01-07 13:30,37.7,22.24,94.19,5.89,1,1,195.4,14.39,71.3,0.47,99.98,3.387,0.0,0.34,0.124,32.01
2018-01-07 14:00,20.46,9.83,60.32,6.47,1,1,140.6,14.55,71.8,0.467,99.99,2.977,0.0,0.48,0.12,32.01
2018-01-07 14:30,14.16,2.79,35.2,5.87,1,1,93.3,14.34,75.7,0.397,100.0,2.541,0.0,1.39,0.102,32.01
2018-01-07 15:00,11.13,6.76,22.4,5.13,1,1,91.0,13.24,83.2,0.255,99.95,2.095,0.0,1.03,0.132,32.01
2018-01-07 15:30,6.0,1.51,0.27,3.76,1,1,51.0,12.81,86.6,0.198,99.9,0.58,0.0,0.18,0.123,32.0
2018-01-07 16:00,1.52,-3.42,-13.39,2.34,1,1,29.1,12.55,89.6,0.151,99.9,0.464,0.0,1.05,0.051,31.99
2018-01-07 16:30,-1.23,-1.52,-32.67,0.52,1,1,10.1,11.76,93.6,0.088,99.9,1.214,0.0,0.8,0.099,31.99
2018-01-07 17:00,0.26,-1.99,-30.8,-1.72,1,1,0.0,11.35,95.3,0.063,99.9,0.0,0.0,0.77,0.087,31.97
2018-01-07 17:30,-3.08,-8.03,-37.51,-3.33,1,1,0.0,10.98,95.7,0.056,99.89,0.0,0.0,0.81,0.079,31.97
2018-01-07 18:00,0.24,-4.45,-30.24,-4.4,1,1,0.0,10.83,97.0,0.039,99.86,0.0,0.0,0.73,0.091,31.97
2018-01-07 18:30,-1.29,-1.46,-35.98,-5.08,0,1,0.0,10.94,95.5,0.059,99.82,0.0,0.0,0.6,0.073,31.98
2018-01-07 19:00,-1.1,0.97,-28.58,-5.58,0,1,0.0,10.56,95.9,0.052,99.8,0.0,0.0,0.07,0.073,31.96
2018-01-07 19:30,-0.71,-3.47,-22.53,-6.32,0,1,0.0,9.91,98.2,0.022,99.81,0.0,0.0,0.2,0.11,31.96
2018-01-07 20:00,-0.13,-0.11,-23.88,-6.36,0,0,0.0,9.65,98.8,0.015,99.82,0.0,0.0,0.37,0.146,31.96
2018-01-07 20:30,0.62,-1.02,-24.05,-5.98,0,0,0.0,9.67,99.3,0.008,99.8,0.0,0.0,0.94,0.097,31.95
2018-01-07 21:00,-0.47,-1.84,-25.45,-5.81,1,1,0.0,10.05,99.9,0.001,99.8,0.0,0.0,0.74,0.035,31.94
2018-01-07 21:30,1.39,7.04,-21.45,-5.74,0,1,0.0,10.08,98.5,0.019,99.82,0.0,0.0,0.91,0.068,31.94
2018-01-07 22:00,3.25,-14.8,-20.86,-5.6,1,1,0.0,10.12,99.0,0.012,99.78,0.0,0.0,0.85,0.153,31.93
2018-01-07 22:30,6.1,-9.18,-16.72,-5.31,1,1,0.0,10.64,95.4,0.059,99.75,0.0,0.0,0.98,0.186,31.93
2018-01-07 23:00,3.02,-10.29,-13.74,-5.04,1,1,0.0,10.89,93.6,0.083,99.72,0.0,0.0,0.66,0.111,31.93
2018-01-07 23:30,3.25,-10.39,-15.76,-4.6,1,1,0.0,11.34,90.9,0.122,99.68,0.0,0.0,0.99,0.095,31.92
2018-01-08 00:00,2.1,0.16,-12.38,-4.44,0,1,0.0,11.49,89.3,0.145,99.64,0.0,0.0,0.83,0.069,31.92
2018-01-08 00:30,0.94,-3.7,-9.7,-3.93,1,1,0.0,11.48,89.7,0.139,99.61,0.0,0.0,0.17,0.07,31.92
2018-01-08 01:00,8.53,-7.56,-11.77,-3.8,1,1,0.0,11.08,92.2,0.103,99.6,0.0,0.0,0.8,0.048,31.91
2018-01-08 01:30,8.25,2.49,-9.29,-4.01,0,1,0.0,10.93,90.7,0.121,99.6,0.0,0.0,0.7,0.075,31.91
2018-01-08 02:00,-54.83,2.06,-5.65,-3.78,1,1,0.0,10.71,93.7,0.081,99.59,0.0,0.0,0.93,0.071,31.9
2018-01-08 02:30,10.74,-5.04,-7.98,-3.76,1,1,0.0,10.74,95.1,0.063,99.56,0.0,0.0,0.72,0.07,31.9
2018-01-08 03:00,7.35,-2.94,-8.59,-3.76,0,1,0.0,11.06,92.3,0.101,99.53,0.0,0.0,0.49,0.038,31.89
2018-01-08 03:30,10.51,-0.62,-7.49,-3.76,0,1,0.0,11.02,91.9,0.106,99.5,0.0,0.0,0.55,0.081,31.89
2018-01-08 04:00,6.75,-4.86,-7.28,-3.78,1,1,0.0,10.59,97.1,0.037,99.45,0.0,0.0,1.05,0.081,31.88
2018-01-08 04:30,-21.08,-4.85,-6.64,-4.05,1,1,0.0,10.71,96.6,0.044,99.39,0.0,0.0,0.87,0.096,31.88
2018-01-08 05:00,8.94,-11.18,-6.63,-3.83,0,1,0.0,10.93,94.6,0.071,99.35,0.0,0.25,0.87,0.124,31.88
2018-01-08 05:30,10.04,-4.53,-6.21,-3.74,1,1,0.0,11.11,93.2,0.09,99.33,0.0,0.0,0.17,0.102,31.88
2018-01-08 06:00,1.82,-1.02,-5.0,-3.43,0,1,0.0,10.69,97.4,0.033,99.33,0.0,0.0,0.26,0.179,31.88
2018-01-08 06:30,0.85,-8.52,0.0,,0,0,,10.29,96.9,0.063,99.31,0.0,0.0,0.22,0.122,31.88
2018-01-08 07:00,2.03,-5.45,-5.73,-3.0,0,0,0.9,10.25,96.4,0.071,99.28,0.0,0.0,0.52,0.047,31.88
2018-01-08 07:30,6.54,-0.61,-2.13,-3.0,0,0,5.2,10.44,95.6,0.075,99.28,1.492,0.25,0.22,0.096,31.88
2018-01-08 08:00,12.29,6.05,8.43,-2.74,0,0,15.6,10.62,94.6,0.064,99.27,2.001,0.25,0.23,0.12,31.87
2018-01-08 08:30,22.02,6.3,14.77,-2.59,0,0,21.8,10.78,93.6,0.05,99.29,2.749,1.52,0.07,0.086,31.86
2018-01-08 09:00,37.21,19.06,19.41,-2.03,0,0,29.3,11.0,92.5,0.072,99.3,3.416,1.27,0.45,0.074,31.88
2018-01-08 09:30,55.83,33.68,26.04,-1.4,0,0,36.0,11.28,91.7,0.118,99.29,3.939,0.76,0.46,0.081,31.93
2018-01-08 10:00,49.36,33.25,26.86,-0.77,0,0,36.3,11.73,96.9,0.178,99.26,4.091,1.27,0.09,0.086,32.07
2018-01-08 10:30,36.7,42.49,26.11,-0.04,0,0,34.1,12.27,91.4,0.262,99.21,5.365,1.52,0.84,0.149,32.33
2018-01-08 11:00,93.12,32.77,43.05,0.84,0,0,56.9,12.6,86.4,0.351,99.14,4.352,0.76,0.74,0.139,33.12
2018-01-08 11:30,45.78,29.0,76.19,2.17,0,0,99.0,13.63,89.6,0.309,99.06,5.33,0.76,1.68,0.235,34.97
2018-01-08 12:00,99.34,-2.85,68.59,4.2,0,1,89.6,14.41,99.1,0.015,99.0,5.411,0.51,2.09,0.301,36.43
2018-01-08 12:30,79.94,-17.56,31.28,4.56,0,1,41.3,14.31,98.5,0.024,98.97,6.01,1.52,1.98,0.251,37.03
2018-01-08 13:00,85.49,-4.96,31.76,4.65,0,0,41.0,14.15,98.7,0.021,98.92,4.145,3.05,2.21,0.301,39.26
2018-01-08 13:30,69.55,-15.09,22.53,4.5,0,0,29.5,14.07,98.9,0.126,98.9,5.153,2.79,2.45,0.329,40.76
2018-01-08 14:00,44.74,-13.86,19.04,4.32,0,0,28.6,14.06,99.1,0.127,98.91,5.381,2.29,2.02,0.272,41.58
2018-01-08 14:30,42.07,-12.63,16.23,3.48,0,0,25.7,14.04,99.3,0.011,98.89,4.124,1.78,1.71,0.247,41.17
2018-01-08 15:00,27.48,-11.4,24.28,3.37,0,1,33.6,14.07,99.5,0.008,98.87,3.788,0.76,2.0,0.289,40.95
2018-01-08 15:30,20.14,-1.95,15.38,2.83,0,1,22.9,13.92,99.7,0.005,98.86,3.259,0.51,1.83,0.255,40.61
2018-01-08 16:00,7.61,-2.14,11.17,2.69,0,0,21.6,13.78,85.3,0.189,98.84,2.849,0.51,1.54,0.189,40.28
2018-01-08 16:30,0.9,0.7,-0.77,2.27,0,0,5.2,13.71,89.4,0.302,98.83,2.233,0.25,1.21,0.151,39.99
2018-01-08 17:00,-1.47,1.69,-5.32,1.51,0,0,0.0,13.71,94.4,0.212,98.81,0.0,0.51,1.69,0.645,39.69
2018-01-08 17:30,-2.54,-0.26,-8.9,1.13,0,0,0.0,13.83,91.3,0.109,98.77,0.0,0.51,1.38,0.216,39.69
2018-01-08 18:00,-1.67,-4.73,-11.38,0.92,0,0,0.0,13.97,91.2,0.043,98.72,0.0,0.51,1.31,0.127,39.69
2018-01-08 18:30,0.16,-6.73,-7.88,0.76,0,0,0.0,14.2,91.2,0.028,98.68,0.0,0.51,1.59,0.311,39.58
2018-01-08 19:00,1.98,-7.79,-4.68,1.05,0,0,0.0,14.26,91.4,0.061,98.67,0.0,0.76,1.93,0.202,39.66
2018-01-08 19:30,1.34,-5.35,-4.42,1.5,0,0,0.0,14.44,91.6,0.044,98.63,0.0,0.76,1.59,0.362,40.25
2018-01-08 20:00,0.85,-9.59,-3.69,1.5,0,0,0.0,14.55,92.0,0.046,98.59,0.0,0.76,1.59,0.593,40.29
2018-01-08 20:30,1.68,-10.92,-5.06,1.59,0,0,0.0,14.57,92.5,0.102,98.58,0.0,0.76,0.71,1.202,40.14
2018-01-08 21:00,0.6,-9.19,-5.68,1.71,0,0,0.0,14.53,93.1,0.095,98.56,0.0,0.76,0.45,1.276,40.19
2018-01-08 21:30,1.53,-9.83,-5.09,1.7,0,0,0.0,14.51,93.8,0.092,98.53,0.0,1.02,1.61,0.147,40.26
2018-01-08 22:00,1.07,-7.35,-7.05,1.79,0,0,0.0,14.71,94.5,0.09,98.5,0.0,0.76,1.79,0.302,40.25
