DateTime,LE_F_MDS,H_F_MDS,TA_F,PA_F,VPD_F,NETRAD,G_F_MDS,LAI,GPP_NT_VUT_REF,SW_IN_F,theta_2,WS_F,LW_IN_F,fPAR,PET
2018-03-06,49.92607254166666,11.284281458333334,10.673979166666667,100.05829166666666,6.691208333333333,93.21434004166666,0.2894477083333334,1.5050614784785241,2.11379895,212.76906250000002,0.3354481250000001,1.3197708333333333,270.3433333333333,0.5887469002972369,61.58780464330735
2018-03-07,60.146339645833336,4.398847916666666,13.928229166666666,99.68414583333333,8.781916666666666,90.076875625,3.894475,1.4649162368369824,4.333283935416667,192.61802083333336,0.3267424305555556,1.5687708333333334,311.21708333333333,0.5796212951912664,62.09528412613813
2018-03-08,54.66220020833333,23.741587499999998,14.517291666666667,99.89622916666667,6.078812500000001,114.17193625,4.954589791666667,1.4206585962809923,5.01840321875,219.01200000000003,0.31827361111111113,1.3469166666666668,319.08625,0.5684398738973354,69.3919170646872
2018-03-09,47.99967060416666,15.749843749999998,13.547708333333333,99.62695833333333,5.402395833333333,84.90638145833334,2.0399041666666666,1.3771332532462335,7.147092708333333,186.44172916666665,0.31133666666666665,1.0559791666666667,308.54,0.5565678545472964,58.80534232862565
2018-03-10,17.233470625,-0.08762166666666664,12.06875,99.46377083333334,2.8768333333333334,24.958108749999997,-1.1452764583333332,1.3391849041683903,5.11095063125,66.99,0.307213125,0.8564583333333333,332.6479166666667,0.5453704552730028,17.67992518543674
2018-03-11,55.176531583333336,22.481041666666666,12.990833333333333,99.85135416666667,4.5991875,114.63976958333335,1.7898895833333333,1.3116582454831442,5.903442708333333,242.9344583333333,0.3034225000000001,1.1135,297.1408333333333,0.5362128942063071,75.82224759606505
2018-03-12,66.93165354166666,5.20059375,16.856041666666666,99.63966666666666,6.921520833333333,117.58645916666666,6.3432988125,1.2993979736261767,5.890023958333334,225.09004166666668,0.29634069444444444,1.687875,331.51533333333333,0.5304603894790626,78.30683013782101
2018-03-13,14.943741875,-17.597799375,13.449791666666668,99.27177083333333,2.497125,11.641215416666666,-1.823724375,1.3072487850331707,3.930848375,28.630041666666667,0.3419015277777777,1.9109166666666668,367.10479166666664,0.5294781592231222,5.126590914980515
2018-03-14,28.047945041666665,6.674709166666667,9.2901875,99.50162499999999,1.9622291666666667,51.47940499999999,-6.630118333333333,1.3395890965961648,5.285458208333334,96.91679166666667,0.40158166666666667,1.0389375,326.9266666666667,0.5345164533620811,29.647607678016808
2018-03-15,36.37292039583333,2.404102083333333,8.956895833333332,99.543625,2.2731666666666666,58.43820708333333,-4.2298687500000005,1.3955086724385524,5.345126322916666,102.4854375,0.38146583333333334,1.6905000000000001,328.1152083333333,0.5455215252337994,34.025118353899344
2018-03-16,31.308454145833334,8.108523125,9.056,99.24916666666667,2.3335624999999998,72.671225,-3.6203211875,1.468687040838059,2.830439625,130.16802083333334,0.39150180555555547,1.9952916666666667,318.7575,0.5611056534609504,34.64889285823518
2018-03-17,56.394947083333335,31.519114375,8.212666666666665,99.69277083333333,3.0970833333333334,130.456375,-2.439590208333333,1.5522969228364252,4.036756977083333,235.79354166666667,0.3634285416666667,1.5474791666666665,275.5854166666667,0.5797561557481336,72.55654817147335
2018-03-18,45.5679880625,21.151619375,7.961791666666667,100.14912500000001,3.5739375,96.48921250000001,-3.5003975625,1.6395110394753931,4.902838191666667,200.66220833333333,0.34947930555555556,1.1397916666666668,271.31166666666667,0.599960349799948,56.375301327663216
2018-03-19,59.17656466875,24.67816875,11.306479166666668,99.91262499999999,5.380875,123.52236697916668,1.221918125,1.7235021117967069,5.413954291666666,247.41956249999998,0.33957951388888885,1.0747916666666666,278.818125,0.6202055533209929,73.87319454194001
2018-03-20,30.012814583333334,-8.899963125000001,11.990416666666667,99.52545833333333,3.2834583333333334,24.001958333333334,-1.1376677083333335,1.7974428608421091,4.1718430416666665,47.64002083333333,0.3345688194444445,1.1519583333333332,354.07375,0.6389790840158676,17.449599413972205
2018-03-21,30.739852129166668,-22.319514791666666,15.825833333333334,99.07797916666668,2.2137083333333334,44.67285395833333,4.498677979166667,1.85450600765334,3.4380603124999998,70.32000000000001,0.3812123611111111,2.8819166666666667,377.4064583333333,0.6547682595891712,20.345093740129666
2018-03-22,39.05502395833333,-12.997025833333334,13.893,99.17691666666667,3.147520833333333,51.91621083333333,-0.8474864583333334,1.888382725195406,3.0711857854166666,93.50908333333332,0.444889861111111,2.7739583333333333,343.1839583333333,0.6661570384252681,30.2113304800317
2018-03-23,64.43085565,33.000970833333334,9.583666666666668,100.17666666666666,4.61925,146.11758481666666,-3.7050941666666666,1.8986445906602487,5.2962459625,269.1489375,0.3745602083333333,1.1268958333333334,266.5885416666667,0.6728255003351916,77.20329861146926
2018-03-24,35.10056958333333,9.563203125,8.660375,99.81854166666666,2.2517083333333336,60.00135770833333,-4.9034347291666665,1.8908787725685177,3.8488518125,104.11995833333333,0.36411402777777774,1.2333749999999999,324.74229166666663,0.6755750457560757,33.82136605503013
2018-03-25,63.80829697916667,30.66381916666667,8.097645833333333,100.02229166666666,3.7239166666666663,145.1164584375,-3.122939583333333,1.8712359537313763,5.573790010416666,255.07102083333334,0.3620211805555556,1.2927916666666668,285.8225,0.675312115537964,76.7863243643251
2018-03-26,70.43973854166667,29.249042083333332,9.560395833333333,100.07289583333333,6.242791666666666,156.40178895833333,-4.665864583333334,1.8458668169599883,5.1172929375,289.61618749999997,0.3494895138888889,2.0394791666666667,255.6625,0.6729431505308993,84.14729838888532
2018-03-27,71.02115391666666,26.65533125,12.344416666666667,100.22916666666667,6.888395833333334,144.87147079166667,2.695458395833333,1.8209220450655195,6.997953,278.0103541666667,0.3362797916666667,1.2280208333333333,277.220625,0.6693745915849246,87.58515377339224
2018-03-28,72.10554679166667,13.566053541666667,15.767291666666667,100.02164583333332,8.1863125,138.889129375,6.079070625,1.8025523208591336,7.5543193749999995,281.273125,0.3242911111111111,1.3148958333333334,297.85499999999996,0.665512879550083,87.9157531825088
2018-03-29,74.20202479166666,11.289441666666667,17.091458333333332,99.6545625,8.371875000000001,129.75210645833332,6.48328125,1.7969083271519943,8.208009445833333,265.2705416666667,0.31352097222222225,1.2187708333333334,304.3964583333333,0.662264455276418,87.5964728415392
2018-03-30,71.10973629166666,0.3648933333333331,18.090625,99.42572916666666,9.353479166666666,123.25746108333333,5.826016666666667,1.8097263746494583,8.178227354166667,246.19120833333332,0.3035632638888889,1.349375,312.32458333333335,0.6604856045354869,77.90436404498243
2018-03-31,79.90677625,-5.1539166666666665,17.828541666666666,99.126875,10.501166666666666,124.07305104166666,5.4179708333333325,1.8420428677141807,8.316512214583334,245.50445833333333,0.29426430555555555,1.3354166666666665,306.6433333333333,0.66046374234672,84.41277787427161
2018-04-01,81.93158020833333,15.264497791666665,15.918541666666668,99.02152083333334,8.3678125,154.06985372916668,2.975549791666667,1.8900862562298772,8.881863570833334,292.99525,0.2831513194444444,1.2531458333333334,294.9697916666667,0.6619043349669135,93.92259192467144
2018-04-02,81.462045,21.245078125,14.630625,99.02558333333333,7.074270833333333,156.02801708333334,0.7891972916666665,1.949634601929043,8.7485665,285.2589791666667,0.27252631944444444,1.3459166666666667,293.091875,0.6644583342375429,95.24291113639265
2018-04-03,86.34013583333335,17.452432291666668,15.008625,99.38466666666666,8.813854166666667,148.52037125,2.3318516666666667,2.016465966544176,9.099757229166666,295.5849166666667,0.2625326388888889,1.2551458333333334,289.94145833333334,0.6677766920000835,99.88221376450933
2018-04-04,87.85728185416667,14.313579166666669,15.4948125,99.6875625,8.688416666666667,135.0965605625,2.3760783333333335,2.0863584118077703,9.4555793875,245.16445833333333,0.25382722222222226,1.1972291666666666,321.59458333333333,0.6715103600960117,91.21972598696921
2018-04-05,57.611108333333334,7.061189083333333,13.612291666666666,99.82770833333335,6.683479166666667,80.81654308333333,-0.8353069375,2.155089999452325,7.4190866125,139.41152083333333,0.24681208333333327,0.8094166666666666,347.6227083333333,0.6753102903668026,53.680055127496615
2018-04-06,16.557560833333334,-14.022579375,13.733333333333334,99.45131250000001,3.2976458333333336,29.969374166666668,-0.8449591666666666,2.218438791210334,4.894977897916667,43.106500000000004,0.32239548611111113,1.7188541666666666,378.79749999999996,0.6788274346539316,6.823810284759258
2018-04-07,62.004328125,11.286873333333332,15.439375,99.56035416666667,4.9669791666666665,125.42265625,3.787595833333333,2.2724047700479475,8.095421583333334,203.26764583333332,0.39608777777777776,1.9994791666666665,338.01770833333336,0.6817334452852669,67.2663806992231
2018-04-08,86.24248847916668,30.886368750000003,12.514458333333332,100.04360416666667,5.0581249999999995,172.0023713958333,-0.72325625,2.315505002004725,9.048718327083334,305.71752083333337,0.35837888888888886,1.4205833333333333,288.66833333333335,0.6839347643969867,101.82568157251802
2018-04-09,80.25212362500001,22.300179166666666,15.535916666666667,99.70645833333333,5.599333333333334,165.11996029166667,5.936975,2.3488315024818225,8.649666375,290.84235416666667,0.3411982638888889,1.2470625,310.729375,0.6855780216158617,96.11832416693665
2018-04-10,53.056558333333335,1.346249375,16.328958333333333,99.737375,5.7833125,77.58698666666668,0.805934375,2.373717496876766,6.821000625,142.8885,0.3284972916666667,0.7906041666666667,347.3108333333333,0.6868323462824825,49.86731671717504
2018-04-11,56.844662,13.874978333333333,11.175666666666666,99.62789583333334,3.964166666666667,111.83939158333334,-4.633992291666667,2.391496210587087,7.255193045833334,188.54343749999998,0.3206888194444445,1.4412916666666666,326.47166666666664,0.6878668677374394,58.19508226783453
2018-04-12,81.6045766,40.461048749999996,9.392875,99.8970625,4.992458333333333,181.81621993333331,-5.476283958333333,2.4035008690103172,6.4439022125,308.27714583333335,0.31818201388888884,1.2077083333333334,281.28416666666664,0.6888507153213236,95.9072303987107
2018-04-13,90.27765227083334,35.742092291666665,11.5269375,100.64895833333333,6.419666666666667,181.67666908333334,-1.366564583333333,2.4110646975439862,7.034102610416667,318.975125,0.3094609027777777,1.4749166666666669,271.4845833333333,0.6899530183747253,106.79184302387317
2018-04-14,91.63707002083333,23.70444875,15.883958333333332,100.32939583333332,7.929645833333333,176.84031377083332,5.034034583333333,2.415520921585622,7.682292020833334,315.3601458333333,0.29790277777777774,1.1252708333333332,299.532875,0.6913429062382349,109.83875847324755
2018-04-15,88.322277375,32.065723625,13.488124999999998,99.46395833333334,5.04675,172.32764995833335,0.46997187499999993,2.4181200147977227,6.899757083333333,285.70645833333333,0.2868877083333334,1.7693750000000001,312.94374999999997,0.6931695876758374,102.39688558302201
2018-04-16,30.57386194791667,16.620496041666666,7.321000000000001,99.74725000000001,1.2336041666666666,77.85279153124999,-8.948416875,2.4191738611092797,4.218506625,129.3764375,0.28662666666666675,1.1741666666666666,322.0735416666667,0.6953563275642969,34.73855837325489
2018-04-17,74.24394554166666,44.09715833333333,9.2465,100.305625,3.9759375,193.49429816666668,-0.8875541666666665,2.4180341770791216,6.329191875,327.59616666666665,0.30076972222222226,1.3440208333333334,284.2477083333333,0.6975952525735014,97.81607947562281
2018-04-18,31.05247165208333,3.178592083333333,9.859020833333334,99.69585416666666,3.8359166666666664,52.58332790208333,-5.262154166666666,2.413962734985492,5.757826854166667,118.79097916666666,0.2965225000000001,0.9399166666666666,300.2263541666667,0.6995568373568458,30.16655787476795
2018-04-19,83.52817833333334,33.39120833333333,11.253562500000001,99.63502083333333,6.020062500000001,187.4745504166667,1.1466641666666664,2.4062213071066325,6.742511333333333,330.6895416666667,0.28987395833333335,1.4784375,269.948125,0.7009115565677249,101.01215660881415
2018-04-20,91.55177285416666,25.813763958333336,14.922791666666667,100.00366666666667,7.974333333333334,192.97082222916666,5.554442083333334,2.394071665720784,7.7804184375,332.94808333333333,0.2797396527777778,1.3095625,292.6033333333333,0.7013298848595335,109.84944069716646
